"","Genes","L_C","L_PC","L_PI","L_HS","L_CoE","B_C","B_PC","B_PI","B_HS","B_CoE","Di_mean","Di_sd","CI_mean","CI_sd","plastic","L_N","L_NDi","B_N","B_NDi","I","na_count"
"2881","PCGF6",0.401958910654563,0.00129001433349259,0.0209268991877688,0.575824175824176,0.489244638168365,0.206450071667463,0.00124223602484472,0.0194935499283325,0.77281414237936,0.512066525379475,0.552102757882065,0.409083010572239,0.993884843319252,0.0766579989203761,0.424071777693198,0.0131786438387024,0,0.766140904311251,0,0.000563189907636855,0
"2885","MNAT1",0.296239667447083,0.018108844187491,0.000764489464379569,0.684886998901046,0.513035754448407,0.22600219790721,0.018108844187491,0.000764489464379569,0.755124468440919,0.502565288698039,0.929172608988972,0.168516550757671,0.929161244944657,0.252865272191891,0.416151944751041,0.322820318423048,0.00121304018195603,0.559804878048781,0,0.00166793025018954,0
"2886","MYO7A",0.424032489249881,0.000716674629718108,0.06134734830387,0.513903487816531,0.499772673083746,0.182656473960822,0.000716674629718108,0.0418537983755375,0.774773053033923,0.519348574915199,0.86952598553687,0.232416077848019,0.997424143469607,0.0497914548107313,0.447140897363467,0.0242775702771771,0,0.830080610946118,0.107127704709376,0.000294869274621584,0
"2887","U2AF1",0.245939231798204,0.00487292184215555,0.0343970953563921,0.714790751003249,0.492994833196843,0.216988343206574,0.00539843302121154,0.0374068412000764,0.740206382572138,0.497760412592038,0.779696941002985,0.274544856811814,0.975080556803195,0.153988839496662,0.296086341149296,0.72964824120603,0.123953098827471,0.829716807649871,0.111621919823465,0.0016750418760469,0
"2889","NOSTRIN",0.357716196846632,0.00186335403726708,0.0698996655518395,0.570520783564262,0.537016897031828,0.219493549928333,0.00186335403726708,0.0345437171524128,0.744099378881988,0.496178904167227,0.930654646636839,0.172906121024781,0.992859937857608,0.0824242720594098,0.473646312543276,0.021359439314718,0,0.765309932785661,0.193801344286781,0.000444988319056625,0
"2890","EXOSC10",0.239799331103679,0.000764452938365982,0.128236980410893,0.631199235547062,0.516080148503957,0.310176779741997,0.000764452938365982,0.125752508361204,0.563306258958433,0.525972745515467,0.911380614980238,0.207953971722604,0.997231969738734,0.052046748250822,0.280846562230016,0.355745562896748,0,0.0660831509846827,0,0.000647752299520663,0
"2891","UBE3A",0.189930256998185,0.0103659119136333,0.107480653482373,0.692223177605809,0.534616402047857,0.191506639915926,0.0102226043756568,0.103563580777682,0.694707174930735,0.514532044596112,0.850703550981322,0.264803436507514,0.853435383918671,0.336971489541633,0.275046025622594,0.690982461586218,0.0656526462827875,0.739320920043812,0.0644656548271006,0.00388018004035387,0
"2895","MDH2",0.224664341344546,0.00281905489989966,0.00401356968799274,0.768503034067562,0.531681871182995,0.203736442257155,0.00281905489989966,0.00401356968799274,0.789430933154952,0.532158962867526,0.593614678323239,0.389097935171402,0.990054195872497,0.0984854879380333,0.305025217937769,0.675335397316821,0,0.781710914454277,0,0.000206398348813209,0
"2896","CELF2",0.221335753869673,0.000382189948404357,0.0693197018918402,0.708962354290082,0.502832434437352,0.2017962927575,0.000382189948404357,0.0761513472195681,0.721670170074527,0.496111081881856,0.893416214020592,0.246198428704872,0.998489309273447,0.0383175924730274,0.370864565672684,0.83650689428759,0.0889691398555483,0.832131822863028,0.0722622725712324,0.000164149704530532,0
"2897","RTKN",0.233635929288103,0.00119445771619685,0.00458671763019589,0.760582895365504,0.524343843966129,0.20090778786431,0.00124223602484472,0.00487338748208313,0.792976588628763,0.547974723664668,0.608329842238397,0.372610509992504,0.993800923690678,0.0776760765577028,0.308221519845136,0.716224306525644,0,0.764366489729979,0,0.000199560965875075,0
"2898","ZFHX3",0.22112857757179,0.000334464140666061,0.11357446605189,0.664962492235654,0.50430963511598,0.200296239667447,0.000286683549142338,0.108891968082565,0.690525108700846,0.478299039809229,0.753747485174469,0.304263149776239,0.998447461479068,0.036842794882326,0.274441166189043,0.627210496292071,0,0.698780299521383,0,0.000142612664004564,0
"2902","YY1",0.205064500716675,0.0144290492116579,0.112852365026278,0.667654085045389,0.526945440721325,0.177926421404682,0.0149546106067845,0.115193502150024,0.691925465838509,0.516727169476595,0.880624786159908,0.272003271821087,0.87314901561115,0.309534520274517,0.280319155740023,0.586256469235193,0.0192639447958597,0.676178660049628,0.0169044665012407,0.00546290971822887,0
"2903","CHRAC1",0.235080510296717,0.000525586506760954,0.00520808447608581,0.759185818720436,0.522447378985347,0.210903530985714,0.000525586506760954,0.00520808447608581,0.78336279803144,0.556954219864988,0.993017554309985,0.0574590364304841,0.998064026174194,0.0428202078144063,0.417522885509229,0.400595238095238,0,0.459638288486987,0,0.000396825396825397,0
"2904","MAP3K4",0.261359835634765,0.00468249796932486,0.0227913421568159,0.711166324239094,0.489770710512094,0.239715227674519,0.00468249796932486,0.0227435615652922,0.732858712790864,0.509908278375556,0.569656396616371,0.393021200330904,0.982629242404017,0.12851399617704,0.370718136424746,0.679404466501241,0,0.627258093364336,0,0.00165425971877585,0
"2906","DOCK1",0.237016864937175,0.00941187712006115,0.0720462471931585,0.681525010749606,0.508450859972507,0.220247479814629,0.0096985332760021,0.0775404901820267,0.692513496727342,0.497924258649912,0.673708451592027,0.362634978490275,0.965479539327478,0.180793820030139,0.305492733689073,0.650765076507651,0,0.609384711000622,0,0.00105010501050105,0
"2910","INSIG2",0.30740563784042,0.00243669374104157,0.127806975633063,0.562350692785475,0.512187159205363,0.224988055422838,0.00243669374104157,0.0719063545150502,0.70066889632107,0.509683373878781,0.907721801691707,0.211460194920594,0.98926667696695,0.101743080868037,0.435226410840636,0.106550218340611,0,0.714764565043895,0.220750199521149,0.000218340611353712,0
"2912","PSMB1",0.225025082413645,0.0217858678515121,0.0257035019827051,0.727485547752138,0.522127773783071,0.19645501887153,0.0226936123453251,0.0259423821126559,0.754908986670489,0.523494151486866,0.806780346169335,0.244734961882904,0.900295369086366,0.296235016591887,0.295270707579183,0.622370266479663,0,0.758479532163743,0,0.00140252454417952,0
"2913","CDR2",0.30382226469183,0.00291447682752031,0.116483516483516,0.576779741997133,0.533190231257687,0.269947443860487,0.00291447682752031,0.115814620162446,0.611323459149546,0.552293511907092,0.953636022451133,0.173027143971895,0.988442156162391,0.104452869639278,0.179466330905536,0.0982163016482276,0,0.122556853103872,0,0.000225784601490178,0
"2917","ANXA6",0.297386401643652,0.000716708872855846,0.136843614123943,0.565053275359549,0.495032559206261,0.189211142433943,0.000716708872855846,0.0989536050456305,0.71111854364757,0.513535915714309,0.89796470761434,0.271985908137722,0.99721553466249,0.0515087378515801,0.497509148662323,0.116005712402505,0,0.84849487264307,0.322196493549454,0.000109853894320554,0
"2920","PHF20",0.259137164970618,0.00224547322153743,0.0337298743490516,0.704887487458793,0.534719195622854,0.232908126702021,0.00229324924752759,0.0328699058812288,0.731928718169223,0.497614185325529,0.792365989786071,0.261984639010013,0.989840471858942,0.0990239775114405,0.302550096919358,0.638821434353246,0.0874210781932977,0.794689003742648,0.0944573159864552,0,0
"2922","RNF41",0.250931677018634,0.00291447682752031,0.00597228858098423,0.740181557572862,0.519836633387168,0.226421404682274,0.00305781175346393,0.00616340181557573,0.764357381748686,0.512951916673013,0.541918410936198,0.388838495826397,0.989134055537652,0.101728198068113,0.375091417078678,0.633321073924237,0,0.732765612327656,0,0.000919455682236116,0
"2923","TUBB2A",0.276132237722148,0.000238868717752723,0.0445729027326581,0.679055990827441,0.491682972773757,0.361695012421173,0.000238868717752723,0.0442862602713549,0.593779858589719,0.484945891040841,0.844252112739661,0.212955908051988,0.999309942933021,0.0259308999277682,0.32865575759922,0.478416195296219,0,0.0165823826884629,0,0.000148853825543316,0
"2925","SHC3",0.205092681062488,0.00539843302121154,0.0418497993502771,0.747659086566023,0.481252432736362,0.349178291610931,0.00539843302121154,0.0542709726734187,0.591152302694439,0.523683088739589,0.666991243105376,0.33354874727156,0.979884917441895,0.138058233408164,0.414819937134453,0.620787580461946,0.0857629685725104,0.0258237906052816,0,0.000567966679288148,0
"2926","PRDX1",0.174868609651218,0.0128045867176302,0.163067367415194,0.649259436215958,0.519703098070075,0.174056378404204,0.01213569039656,0.114763497372193,0.699044433827043,0.563139928931214,0.86108384054281,0.284222502857265,0.949194661958696,0.216206304580273,0.349337926194675,0.566952731235526,0,0.760120654072075,0.174313383076679,0.000953548562866095,0
"2932","C1S",0.211643999045574,4.77213075638273e-05,0.0640419947506562,0.724266284896206,0.510737345128596,0.18067287043665,4.77213075638273e-05,0.0611309949892627,0.758148413266523,0.552340664491497,0.947042814923651,0.180390836844321,1,0,0.492113265230648,0.852197992384908,0.299065420560748,0.850631412786109,0.345698500394633,0.00017307026652821,0
"2934","RAB11FIP1",0.304171245640021,0.000907831238950738,0.00530364565913326,0.689617277461895,0.508527008638283,0.384394858808352,0.000907831238950738,0.00525586506760954,0.609441444885088,0.535317956784511,0.5734769266273,0.393441149148763,0.997170060752168,0.0530946495837008,0.269797755092956,0.185960591133005,0,0.0415953021776364,0,0.000461822660098522,0
"2944","LRP4",0.185293133928998,9.55611830474461e-05,0.0683740264704477,0.746237278417507,0.529689754219554,0.339337761001481,9.55611830474461e-05,0.0670361699077835,0.593530507907688,0.473800741320899,0.908148740032408,0.191947342828948,0.999858448473163,0.0118928556915475,0.35502480098985,0.304274147994728,0,0.168919713177383,0,0.00018828845791753,0
"2946","PGLS",0.226575565005495,0.000191122366094892,0.0266615700702375,0.746571742558173,0.524414772642165,0.217115007883798,0.000238902957618615,0.0264704477041426,0.756175641454441,0.511157633489387,0.952394649632961,0.145181433238401,0.998612028396784,0.0369050708643283,0.262719339852038,0.712292609351433,0,0.79031941994905,0,0.000188536953242836,0
"2950","NOG",0.141116896765872,9.55429226580041e-05,0.199923565661874,0.658863994649596,0.525293829264494,0.00023885730664501,0,0,0.999761142693355,0.491452562815393,0.910009088124324,0.233603320666346,0.999858336874912,0.0119022319372657,0.817743797152337,0.617700602156561,0.180506931802269,1,1,0.000140036409466461,0
"2952","VPS33A",0.415069998566582,0.000382244732189785,0.0363610301495533,0.548186726551675,0.506644497178607,0.292417220125185,0.000382244732189785,0.0356443212766974,0.671556213865928,0.492596248921282,0.54332781052987,0.408364393414559,0.998727316680664,0.0356228850188141,0.286962408345963,0.0050761421319797,0,0.36936281640966,0,0.000211505922165821,0
"2953","IRAK2",0.238759615844044,0.00348798318123178,0.0207845573128195,0.736967843661904,0.487407836518884,0.200582923216589,0.00348798318123178,0.0200678484399637,0.775861245162215,0.531640123034776,0.822807419855355,0.244896872392846,0.986301319603677,0.113890999823679,0.442481516043744,0.757493188010899,0.105540417801998,0.770411426135152,0.120443402259646,0.00145322434150772,0
"2954","VDAC1",0.237997420341088,0.00372617398366216,0.115081450341566,0.643194955333684,0.521374013316473,0.229111928533894,0.00358285959967515,0.124396885300721,0.64290832656571,0.538537030089086,0.890383420706538,0.239153284260535,0.984821405370307,0.119600886505509,0.329869421565668,0.305931182219842,0.0504752978979783,0.363210702341137,0,0.00107109385459901,0
"2955","HADHA",0.197267211313363,0.00171993693564569,0.21441880464383,0.586594047107162,0.525478325346697,0.201471501600497,0.00171993693564569,0.21140891500645,0.585399646457408,0.540072310874614,0.930825702379787,0.203106875196261,0.992731989931355,0.0847391449969959,0.275901837796672,0.31041257367387,0.00520050849416387,0.200622263194284,0.00149804102327725,0.000346700566277592,0
"2957","TCEB3",0.255649515073336,0.00100329654579332,0.0272323348143901,0.71611485356648,0.513343732434666,0.348812765754145,0.00100329654579332,0.0237446849171086,0.626439252782954,0.533148969319969,0.683894995719222,0.338739429836192,0.996335593596797,0.0602796562196998,0.363496511621589,0.504712218108381,0,0.0859444941808415,0.0140682951784116,0.000336587007741501,0
"2958","GAB1",0.25424052749773,0.00960389889626834,0.0280949878159492,0.708060585790052,0.516743950062086,0.236609489225477,0.00950833771322089,0.0411868698934493,0.712695303167853,0.5021813448559,0.826609154691279,0.249824709306497,0.964674896707129,0.182326395760361,0.329503669761972,0.710310965630115,0.0896890343698854,0.627307500415766,0.00266090138034259,0.00180032733224223,0
"2959","TAF7",0.460178682337203,0.00253212937747838,0.0239357890210692,0.513353399264249,0.490685667102736,0.393722230184893,0.00253212937747838,0.0228369404232956,0.580908700014333,0.490829818821557,0.655702472750756,0.349044706268153,0.988888778273113,0.103155566266815,0.113073627380569,0,0,0.0486776105791154,0,0.000589043785588062,0
"2960","DLC1",0.237207969041135,0.000859968467822846,0.0472504897042664,0.714681572786776,0.512535786157104,0.208781233576991,0.000859968467822846,0.0529836128230854,0.737375185132101,0.507649190879071,0.670886114064624,0.394413452215574,0.996717405579547,0.0557152323649774,0.38884994273205,0.786336235766912,0.112357669122572,0.81207931599054,0.0731307986174277,0.000334896182183523,0
"2961","DUSP4",0.143662510152406,0.00253212937747838,0.137356074721705,0.716449285748411,0.550355040539727,0.1480579045435,0.00253212937747838,0.114614686350389,0.734795279728632,0.538166454152396,0.906174126212964,0.212733248188292,0.989740653556701,0.0979857935042549,0.459750375130316,0.598483572030329,0.0328559393428812,0.798054404611782,0.163213835344983,0.00033698399326032,0
"2962","ASB2",0.209268991877688,0.0249402771141902,0.0323936932632585,0.733397037744864,0.491685797165245,0.188628762541806,0.0248924988055423,0.0347348303870043,0.751743908265647,0.51006103922021,0.596251568641133,0.430426954615616,0.901490391310348,0.295588953081108,0.429486385350112,0.748566308243728,0.137813620071685,0.843341031562741,0.12490377213241,0.000716845878136201,0
"2964","PLAA",0.265408504538939,0.0233635929288103,0.0539417104634496,0.657286192068801,0.521700196880666,0.225035833731486,0.0238413760152891,0.0268036311514572,0.724319159101768,0.534008332954674,0.793248455861154,0.265920910589013,0.903276894017242,0.293489879106296,0.38575848724706,0.397602119057577,0,0.691681109185442,0.134835355285962,0.00027882336539802,0
"2965","RARG",0.329781642696737,0.00301017726599455,0.0167232070333031,0.650484973003966,0.507681986270075,0.262219886282192,0.00296239667447083,0.0165798652587319,0.718237851784605,0.525362959423947,0.802440173245884,0.252912055417258,0.98845208406565,0.104377110195412,0.327080527073664,0.206015037593985,0,0.385789384432762,0,0.000273410799726589,0
"2967","CDYL2",0.241614906832298,0.000716674629718108,0.0500716674629718,0.707596751075012,0.527557212357441,0.225656951743908,0.000668896321070234,0.0487338748208313,0.72494027711419,0.495644818565994,0.570511195469859,0.437690460109418,0.996987238174499,0.053648039308872,0.370295641661833,0.597222222222222,0,0.801459093277749,0,0.000163398692810458,0
"2968","MYD88",0.157849503437739,0.0075916730328495,0.225601604278075,0.608957219251337,0.512647842839566,0.135695187165775,0.00754392666157372,0.214954163483575,0.641806722689076,0.552056876758742,0.933096188603504,0.227525088315005,0.962880276536254,0.182811477312496,0.328211234557998,0.827350427350427,0.338827838827839,0.880031991468942,0.347773926952813,0.00244200244200244,0
